N_simulacion,tipo,id_vuelo,origen,destino,minuto,retraso
43,llegada,HI024,H,I,1401,0.0
43,cola_espera,GA001,,A,1423,
44,salida,AB012,A,B,28,
44,llegada,AB012,A,B,48,0.0
44,salida,AG056,A,G,83,
44,salida,HF057,H,F,109,
44,llegada,HF057,H,F,117,0.0
44,llegada,AG056,A,G,117,0.0
44,salida,IG017,I,G,132,
44,salida,ID035,I,D,134,
44,salida,JB039,J,B,148,
44,salida,BD020,B,D,169,
44,llegada,JB039,J,B,184,0.0
44,salida,EC059,E,C,194,
44,salida,AD034,A,D,203,
44,llegada,IG017,I,G,204,0.0
44,llegada,BD020,B,D,208,0.0
44,llegada,ID035,I,D,219,0.0
44,llegada,EC059,E,C,237,0.0
44,cola_espera,AD034,,D,253,
44,salida,HJ021,H,J,264,
44,salida,ID041,I,D,270,
44,llegada,HJ021,H,J,293,0.0
44,salida,BC014,B,C,295,
44,salida,DJ044,D,J,321,
44,llegada,AD034,A,D,321,68.0
44,llegada,BC014,B,C,329,0.0
44,salida,AB000,A,B,347,
44,cola_espera,ID041,,D,355,
44,llegada,AB000,A,B,367,0.0
44,llegada,DJ044,D,J,395,0.0
44,salida,HB025,H,B,396,
44,salida,AC018,A,C,425,
44,llegada,HB025,H,B,429,0.0
44,salida,EH030,E,H,430,
44,salida,IB029,I,B,435,
44,salida,HC051,H,C,454,
44,llegada,EH030,E,H,464,0.0
44,llegada,AC018,A,C,465,0.0
44,cola_espera,HC051,,C,469,
44,salida,EA053,E,A,479,
44,llegada,IB029,I,B,482,0.0
44,salida,GD028,G,D,498,
44,salida,DI055,D,I,514,
44,llegada,ID041,I,D,514,159.0
44,cola_espera,GD028,,D,518,
44,llegada,EA053,E,A,521,0.0
44,salida,GD058,G,D,522,
44,cola_espera,GD058,,D,542,
44,salida,EA037,E,A,553,
44,llegada,EA037,E,A,595,0.0
44,llegada,DI055,D,I,599,0.0
44,salida,FD006,F,D,600,
44,salida,BE016,B,E,636,
44,salida,EG032,E,G,640,
44,salida,HI054,H,I,641,
44,salida,FH027,F,H,647,
44,salida,GA036,G,A,649,
44,llegada,FH027,F,H,655,0.0
44,llegada,BE016,B,E,659,0.0
44,cola_espera,FD006,,D,670,
44,llegada,EG032,E,G,674,0.0
44,salida,GH046,G,H,675,
44,llegada,GA036,G,A,683,0.0
44,llegada,HI054,H,I,684,0.0
44,salida,JG042,J,G,727,
44,salida,GC013,G,C,733,
44,llegada,GH046,G,H,735,0.0
44,salida,BC023,B,C,755,
44,salida,HB024,H,B,756,
44,salida,DI047,D,I,758,
44,llegada,GD028,G,D,758,240.0
44,llegada,HB024,H,B,789,0.0
44,cola_espera,BC023,,C,789,
44,salida,BI003,B,I,790,
44,llegada,JG042,J,G,790,0.0
44,salida,EA015,E,A,794,
44,cola_espera,GC013,,C,795,
44,cola_espera,EA015,,A,836,
44,llegada,BI003,B,I,837,0.0
44,llegada,DI047,D,I,843,0.0
44,salida,BI040,B,I,866,
44,salida,CF009,C,F,902,
44,llegada,HC051,H,C,902,433.0
44,cola_espera,BI040,,I,913,
44,llegada,CF009,C,F,916,0.0
44,salida,AD033,A,D,926,
44,llegada,EA015,E,A,926,90.0
44,salida,JF052,J,F,945,
44,llegada,JF052,J,F,972,0.0
44,cola_espera,AD033,,D,976,
44,salida,IH001,I,H,978,
44,llegada,BI040,B,I,978,65.0
44,salida,FI050,F,I,998,
44,llegada,IH001,I,H,1021,0.0
44,cola_espera,FI050,,I,1039,
44,salida,CE049,C,E,1050,
44,llegada,BC023,B,C,1050,261.0
44,salida,BJ043,B,J,1059,
44,salida,EJ031,E,J,1062,
44,salida,DF045,D,F,1065,
44,llegada,GD058,G,D,1065,523.0
44,salida,CD048,C,D,1077,
44,llegada,GC013,G,C,1077,282.0
44,llegada,CE049,C,E,1093,0.0
44,llegada,BJ043,B,J,1095,0.0
44,salida,JB002,J,B,1109,
44,llegada,EJ031,E,J,1113,0.0
44,llegada,DF045,D,F,1135,0.0
44,llegada,JB002,J,B,1145,0.0
44,cola_espera,CD048,,D,1147,
44,salida,EC010,E,C,1177,
44,salida,HG005,H,G,1206,
44,cola_espera,EC010,,C,1220,
44,salida,CI008,C,I,1256,
44,llegada,EC010,E,C,1256,36.0
44,salida,EA011,E,A,1264,
44,salida,DI038,D,I,1264,
44,llegada,FD006,F,D,1264,594.0
44,llegada,HG005,H,G,1266,0.0
44,salida,GJ022,G,J,1272,
44,salida,CH026,C,H,1272,
44,cola_espera,CI008,,I,1284,
44,llegada,CH026,C,H,1287,0.0
44,salida,IB019,I,B,1300,
44,llegada,FI050,F,I,1300,261.0
44,salida,EI007,E,I,1303,
44,cola_espera,EA011,,A,1306,
44,llegada,GJ022,G,J,1335,0.0
44,llegada,IB019,I,B,1347,0.0
44,cola_espera,DI038,,I,1349,
44,salida,FH004,F,H,1365,
44,cola_espera,EI007,,I,1367,
44,llegada,FH004,F,H,1373,0.0
45,salida,DA032,D,A,34,
45,salida,AG014,A,G,52,
45,salida,DC026,D,C,69,
45,salida,IF048,I,F,79,
45,salida,BE012,B,E,82,
45,llegada,DA032,D,A,84,0.0
45,llegada,AG014,A,G,86,0.0
45,salida,GB010,G,B,99,
45,llegada,BE012,B,E,105,0.0
45,llegada,IF048,I,F,120,0.0
45,salida,FE044,F,E,122,
45,salida,FB037,F,B,125,
45,llegada,GB010,G,B,128,0.0
45,salida,JA013,J,A,135,
45,llegada,DC026,D,C,139,0.0
45,salida,JG027,J,G,155,
45,llegada,FE044,F,E,162,0.0
45,llegada,FB037,F,B,163,0.0
45,llegada,JA013,J,A,170,0.0
45,salida,JD015,J,D,202,
45,salida,JA035,J,A,202,
45,llegada,JG027,J,G,218,0.0
45,salida,IJ019,I,J,231,
45,llegada,JA035,J,A,237,0.0
45,llegada,IJ019,I,J,246,0.0
45,salida,CH006,C,H,261,
45,llegada,CH006,C,H,276,0.0
45,llegada,JD015,J,D,276,0.0
45,salida,GH056,G,H,361,
45,salida,GA046,G,A,374,
45,salida,DJ049,D,J,385,
45,salida,FH033,F,H,395,
45,salida,AI034,A,I,397,
45,llegada,FH033,F,H,403,0.0
45,salida,EH050,E,H,408,
45,llegada,GA046,G,A,408,0.0
45,salida,GA029,G,A,414,
45,llegada,GH056,G,H,421,0.0
45,llegada,AI034,A,I,437,0.0
45,llegada,EH050,E,H,442,0.0
45,cola_espera,GA029,,A,448,
45,llegada,DJ049,D,J,459,0.0
45,salida,IH018,I,H,567,
45,llegada,IH018,I,H,610,0.0
45,salida,HD011,H,D,611,
45,salida,AE057,A,E,625,
45,llegada,GA029,G,A,625,177.0
45,salida,EH025,E,H,650,
45,salida,GJ047,G,J,651,
45,salida,AG002,A,G,665,
45,llegada,AE057,A,E,667,0.0
45,llegada,HD011,H,D,675,0.0
45,llegada,EH025,E,H,684,0.0
45,llegada,AG002,A,G,699,0.0
45,salida,HF000,H,F,713,
45,llegada,GJ047,G,J,714,0.0
45,llegada,HF000,H,F,721,0.0
45,salida,JG023,J,G,723,
45,salida,DG004,D,G,725,
45,salida,CD038,C,D,736,
45,salida,BD040,B,D,737,
45,llegada,DG004,D,G,745,0.0
45,llegada,BD040,B,D,776,0.0
45,salida,JG009,J,G,777,
45,llegada,JG023,J,G,786,0.0
45,salida,GH051,G,H,800,
45,llegada,CD038,C,D,806,0.0
45,salida,HJ020,H,J,819,
45,salida,GF039,G,F,822,
45,salida,AD016,A,D,832,
45,salida,AD045,A,D,837,
45,llegada,JG009,J,G,840,0.0
45,llegada,HJ020,H,J,848,0.0
45,salida,BC028,B,C,854,
45,llegada,GH051,G,H,860,0.0
45,cola_espera,AD016,,D,882,
45,cola_espera,AD045,,D,887,
45,llegada,BC028,B,C,888,0.0
45,llegada,GF039,G,F,888,0.0
45,salida,IA017,I,A,908,
45,salida,AB022,A,B,914,
45,llegada,AB022,A,B,934,0.0
45,salida,BA058,B,A,942,
45,llegada,IA017,I,A,948,0.0
45,llegada,BA058,B,A,962,0.0
45,salida,JH021,J,H,975,
45,salida,JA053,J,A,1000,
45,llegada,JH021,J,H,1004,0.0
45,salida,DA024,D,A,1009,
45,llegada,AD016,A,D,1009,127.0
45,salida,HG054,H,G,1019,
45,llegada,JA053,J,A,1035,0.0
45,salida,CI043,C,I,1054,
45,cola_espera,DA024,,A,1059,
45,salida,BI003,B,I,1065,
45,llegada,HG054,H,G,1079,0.0
45,llegada,CI043,C,I,1082,0.0
45,salida,BJ036,B,J,1084,
45,salida,FD059,F,D,1090,
45,llegada,BI003,B,I,1112,0.0
45,salida,GE005,G,E,1115,
45,llegada,BJ036,B,J,1120,0.0
45,llegada,GE005,G,E,1149,0.0
45,salida,IB055,I,B,1159,
45,cola_espera,FD059,,D,1160,
45,salida,JB041,J,B,1162,
45,llegada,JB041,J,B,1198,0.0
45,llegada,IB055,I,B,1206,0.0
45,salida,EC052,E,C,1231,
45,salida,HA030,H,A,1232,
45,salida,FA031,F,A,1250,
45,salida,CA042,C,A,1268,
45,llegada,EC052,E,C,1274,0.0
45,cola_espera,HA030,,A,1278,
45,cola_espera,FA031,,A,1299,
45,cola_espera,CA042,,A,1308,
45,salida,IH007,I,H,1319,
45,llegada,IH007,I,H,1362,0.0
45,salida,FB001,F,B,1369,
45,salida,JA008,J,A,1378,
45,llegada,FB001,F,B,1407,0.0
45,cola_espera,JA008,,A,1413,
46,salida,HI026,H,I,22,
46,salida,HB005,H,B,58,
46,llegada,HI026,H,I,65,0.0
46,salida,FG052,F,G,67,
46,salida,HD021,H,D,78,
46,llegada,HB005,H,B,91,0.0
46,llegada,FG052,F,G,133,0.0
46,salida,GI056,G,I,134,
46,llegada,HD021,H,D,142,0.0
46,salida,GE057,G,E,150,
46,llegada,GE057,G,E,184,0.0
46,llegada,GI056,G,I,206,0.0
46,salida,GE046,G,E,226,
46,salida,AF010,A,F,237,
46,salida,GE003,G,E,238,
46,salida,FD044,F,D,239,
46,salida,AI041,A,I,240,
46,salida,BE008,B,E,247,
46,llegada,GE046,G,E,260,0.0
46,llegada,BE008,B,E,270,0.0
46,cola_espera,GE003,,E,272,
46,salida,AF013,A,F,280,
46,llegada,AI041,A,I,280,0.0
46,llegada,AF010,A,F,286,0.0
46,salida,JG033,J,G,287,
46,salida,HF040,H,F,290,
46,llegada,HF040,H,F,298,0.0
46,llegada,FD044,F,D,309,0.0
46,salida,GA009,G,A,321,
46,llegada,AF013,A,F,329,0.0
46,salida,JF006,J,F,332,
46,salida,CH022,C,H,343,
46,salida,CE047,C,E,345,
46,llegada,JG033,J,G,350,0.0
46,salida,FB036,F,B,354,
46,llegada,GA009,G,A,355,0.0
46,salida,JB049,J,B,357,
46,llegada,CH022,C,H,358,0.0
46,llegada,JF006,J,F,359,0.0
46,cola_espera,CE047,,E,388,
46,llegada,FB036,F,B,392,0.0
46,llegada,JB049,J,B,393,0.0
46,salida,AD015,A,D,447,
46,salida,JH023,J,H,448,
46,salida,JG045,J,G,454,
46,llegada,JH023,J,H,477,0.0
46,cola_espera,AD015,,D,497,
46,llegada,JG045,J,G,517,0.0
46,salida,GF035,G,F,521,
46,salida,DC017,D,C,528,
46,llegada,AD015,A,D,528,31.0
46,salida,EI027,E,I,554,
46,llegada,GE003,G,E,554,282.0
46,salida,AH020,A,H,566,
46,salida,FE039,F,E,582,
46,llegada,GF035,G,F,587,0.0
46,llegada,DC017,D,C,598,0.0
46,llegada,AH020,A,H,612,0.0
46,llegada,EI027,E,I,618,0.0
46,cola_espera,FE039,,E,622,
46,salida,EB050,E,B,630,
46,llegada,CE047,C,E,630,242.0
46,llegada,EB050,E,B,653,0.0
46,salida,IC037,I,C,680,
46,salida,FH024,F,H,686,
46,salida,AG001,A,G,694,
46,llegada,FH024,F,H,694,0.0
46,salida,BI032,B,I,705,
46,llegada,IC037,I,C,708,0.0
46,salida,IJ054,I,J,719,
46,llegada,AG001,A,G,728,0.0
46,salida,BC029,B,C,733,
46,llegada,IJ054,I,J,734,0.0
46,llegada,BI032,B,I,752,0.0
46,salida,IA048,I,A,759,
46,salida,JG002,J,G,767,
46,llegada,BC029,B,C,767,0.0
46,salida,HF031,H,F,785,
46,llegada,HF031,H,F,793,0.0
46,llegada,IA048,I,A,799,0.0
46,salida,FD038,F,D,803,
46,llegada,JG002,J,G,830,0.0
46,salida,GB053,G,B,867,
46,cola_espera,FD038,,D,873,
46,salida,BA034,B,A,876,
46,llegada,BA034,B,A,896,0.0
46,llegada,GB053,G,B,896,0.0
46,salida,FJ000,F,J,926,
46,llegada,FJ000,F,J,953,0.0
46,salida,JA012,J,A,991,
46,salida,CG004,C,G,1004,
46,salida,GJ014,G,J,1007,
46,llegada,JA012,J,A,1026,0.0
46,salida,EF028,E,F,1027,
46,llegada,FE039,F,E,1027,405.0
46,salida,BD042,B,D,1041,
46,llegada,CG004,C,G,1066,0.0
46,llegada,EF028,E,F,1067,0.0
46,llegada,GJ014,G,J,1070,0.0
46,cola_espera,BD042,,D,1080,
46,salida,BF030,B,F,1085,
46,salida,EC016,E,C,1105,
46,salida,EG011,E,G,1106,
46,llegada,BF030,B,F,1123,0.0
46,llegada,EG011,E,G,1140,0.0
46,llegada,EC016,E,C,1148,0.0
46,salida,FI025,F,I,1152,
46,salida,HJ019,H,J,1162,
46,llegada,HJ019,H,J,1191,0.0
46,llegada,FI025,F,I,1193,0.0
46,salida,IE055,I,E,1200,
46,salida,AF051,A,F,1230,
46,llegada,IE055,I,E,1264,0.0
46,salida,JB018,J,B,1269,
46,llegada,AF051,A,F,1279,0.0
46,llegada,JB018,J,B,1305,0.0
46,salida,IH059,I,H,1317,
46,salida,DG007,D,G,1321,
46,llegada,FD038,F,D,1321,448.0
46,llegada,DG007,D,G,1341,0.0
46,salida,AI058,A,I,1344,
46,salida,GF043,G,F,1353,
46,llegada,IH059,I,H,1360,0.0
46,llegada,AI058,A,I,1384,0.0
46,llegada,GF043,G,F,1419,0.0
47,salida,BH049,B,H,18,
47,llegada,BH049,B,H,51,0.0
47,salida,AD031,A,D,95,
47,salida,BJ055,B,J,127,
47,salida,IH036,I,H,128,
47,llegada,AD031,A,D,145,0.0
47,salida,AG018,A,G,154,
47,salida,GI028,G,I,163,
47,llegada,BJ055,B,J,163,0.0
47,llegada,IH036,I,H,171,0.0
47,llegada,AG018,A,G,188,0.0
47,llegada,GI028,G,I,235,0.0
47,salida,AE059,A,E,242,
47,salida,HJ053,H,J,246,
47,salida,HD021,H,D,258,
47,salida,GE026,G,E,260,
47,salida,GE047,G,E,264,
47,salida,AH022,A,H,271,
47,llegada,HJ053,H,J,275,0.0
47,llegada,AE059,A,E,284,0.0
47,llegada,GE026,G,E,294,0.0
47,llegada,GE047,G,E,298,0.0
47,salida,GF014,G,F,307,
47,llegada,AH022,A,H,317,0.0
47,llegada,HD021,H,D,322,0.0
47,salida,IC052,I,C,328,
47,salida,FI009,F,I,346,
47,llegada,IC052,I,C,356,0.0
47,salida,DE032,D,E,366,
47,llegada,GF014,G,F,373,0.0
47,llegada,FI009,F,I,387,0.0
47,cola_espera,DE032,,E,398,
47,salida,HC056,H,C,412,
47,salida,HG038,H,G,416,
47,llegada,HC056,H,C,427,0.0
47,salida,DB035,D,B,450,
47,salida,FH005,F,H,473,
47,llegada,HG038,H,G,476,0.0
47,llegada,FH005,F,H,481,0.0
47,llegada,DB035,D,B,489,0.0
47,salida,CE012,C,E,511,
47,salida,AG029,A,G,537,
47,cola_espera,CE012,,E,554,
47,salida,JH044,J,H,561,
47,salida,ID034,I,D,569,
47,llegada,AG029,A,G,571,0.0
47,salida,JG013,J,G,572,
47,salida,HG051,H,G,579,
47,llegada,JH044,J,H,590,0.0
47,salida,CD001,C,D,608,
47,salida,IB016,I,B,625,
47,llegada,JG013,J,G,635,0.0
47,llegada,HG051,H,G,639,0.0
47,salida,FE007,F,E,654,
47,llegada,ID034,I,D,654,0.0
47,salida,JD039,J,D,667,
47,llegada,IB016,I,B,672,0.0
47,llegada,CD001,C,D,678,0.0
47,salida,DH003,D,H,685,
47,cola_espera,FE007,,E,694,
47,salida,EH002,E,H,697,
47,llegada,DE032,D,E,697,299.0
47,salida,AI017,A,I,715,
47,salida,AI023,A,I,722,
47,llegada,EH002,E,H,731,0.0
47,llegada,JD039,J,D,741,0.0
47,salida,IC011,I,C,748,
47,llegada,DH003,D,H,749,0.0
47,llegada,AI017,A,I,755,0.0
47,salida,GC010,G,C,762,
47,llegada,AI023,A,I,762,0.0
47,salida,IF048,I,F,769,
47,salida,BC019,B,C,770,
47,salida,BJ030,B,J,774,
47,llegada,IC011,I,C,776,0.0
47,llegada,BC019,B,C,804,0.0
47,llegada,BJ030,B,J,810,0.0
47,llegada,IF048,I,F,810,0.0
47,llegada,GC010,G,C,824,0.0
47,salida,CA054,C,A,848,
47,llegada,CA054,C,A,888,0.0
47,salida,EI025,E,I,934,
47,llegada,CE012,C,E,934,380.0
47,salida,IA046,I,A,940,
47,salida,IG015,I,G,958,
47,llegada,IA046,I,A,980,0.0
47,salida,JB024,J,B,984,
47,salida,EC041,E,C,994,
47,llegada,FE007,F,E,994,300.0
47,llegada,EI025,E,I,998,0.0
47,llegada,JB024,J,B,1020,0.0
47,salida,DC000,D,C,1021,
47,salida,HI058,H,I,1025,
47,llegada,IG015,I,G,1030,0.0
47,salida,FA033,F,A,1033,
47,llegada,EC041,E,C,1037,0.0
47,salida,CD040,C,D,1059,
47,salida,BJ008,B,J,1065,
47,llegada,HI058,H,I,1068,0.0
47,salida,CA050,C,A,1074,
47,salida,CF006,C,F,1082,
47,llegada,FA033,F,A,1082,0.0
47,salida,AG057,A,G,1088,
47,llegada,DC000,D,C,1091,0.0
47,llegada,CF006,C,F,1096,0.0
47,llegada,BJ008,B,J,1101,0.0
47,llegada,CA050,C,A,1114,0.0
47,llegada,AG057,A,G,1122,0.0
47,llegada,CD040,C,D,1129,0.0
47,salida,IH027,I,H,1162,
47,llegada,IH027,I,H,1205,0.0
47,salida,HI020,H,I,1223,
47,salida,IH042,I,H,1234,
47,salida,AD037,A,D,1254,
47,llegada,HI020,H,I,1266,0.0
47,llegada,IH042,I,H,1277,0.0
47,salida,BJ004,B,J,1297,
47,salida,DI043,D,I,1302,
47,llegada,AD037,A,D,1304,0.0
47,llegada,BJ004,B,J,1333,0.0
47,salida,DE045,D,E,1346,
47,cola_espera,DE045,,E,1378,
47,llegada,DI043,D,I,1387,0.0
48,salida,IA026,I,A,65,
48,salida,IG057,I,G,81,
48,salida,IH035,I,H,84,
48,salida,CJ032,C,J,98,
48,salida,JA038,J,A,102,
48,llegada,IA026,I,A,105,0.0
48,salida,JH004,J,H,111,
48,llegada,CJ032,C,J,113,0.0
48,salida,BA046,B,A,118,
48,llegada,IH035,I,H,127,0.0
48,llegada,JA038,J,A,137,0.0
48,llegada,BA046,B,A,138,0.0
48,llegada,JH004,J,H,140,0.0
48,salida,CE017,C,E,143,
48,llegada,IG057,I,G,153,0.0
48,salida,CB031,C,B,156,
48,salida,DF007,D,F,167,
48,llegada,CE017,C,E,186,0.0
48,llegada,CB031,C,B,190,0.0
48,salida,FC027,F,C,203,
48,salida,FD016,F,D,207,
48,llegada,FC027,F,C,217,0.0
48,salida,HC044,H,C,223,
48,salida,EJ051,E,J,229,
48,llegada,DF007,D,F,237,0.0
48,llegada,HC044,H,C,238,0.0
48,salida,CG019,C,G,243,
48,llegada,FD016,F,D,277,0.0
48,salida,CE009,C,E,279,
48,llegada,EJ051,E,J,280,0.0
48,salida,BD022,B,D,297,
48,llegada,CG019,C,G,305,0.0
48,salida,DH001,D,H,313,
48,salida,HB008,H,B,313,
48,llegada,CE009,C,E,322,0.0
48,salida,CA054,C,A,326,
48,llegada,BD022,B,D,336,0.0
48,llegada,HB008,H,B,346,0.0
48,salida,EI041,E,I,356,
48,cola_espera,CA054,,A,366,
48,salida,CI050,C,I,368,
48,salida,AI047,A,I,371,
48,llegada,CA054,C,A,371,5.0
48,llegada,DH001,D,H,377,0.0
48,llegada,CI050,C,I,396,0.0
48,salida,AC000,A,C,404,
48,salida,CB042,C,B,404,
48,salida,BG036,B,G,410,
48,llegada,AI047,A,I,411,0.0
48,llegada,EI041,E,I,420,0.0
48,llegada,CB042,C,B,438,0.0
48,llegada,BG036,B,G,439,0.0
48,llegada,AC000,A,C,444,0.0
48,salida,AF002,A,F,449,
48,salida,GF015,G,F,478,
48,llegada,AF002,A,F,498,0.0
48,salida,AI059,A,I,543,
48,llegada,GF015,G,F,544,0.0
48,salida,EG045,E,G,545,
48,salida,DI048,D,I,557,
48,llegada,EG045,E,G,579,0.0
48,llegada,AI059,A,I,583,0.0
48,salida,DC055,D,C,640,
48,cola_espera,DI048,,I,642,
48,salida,BH043,B,H,657,
48,salida,ED012,E,D,665,
48,salida,FB005,F,B,681,
48,llegada,BH043,B,H,690,0.0
48,llegada,ED012,E,D,697,0.0
48,llegada,DC055,D,C,710,0.0
48,llegada,FB005,F,B,719,0.0
48,salida,GC034,G,C,762,
48,salida,JF010,J,F,824,
48,llegada,GC034,G,C,824,0.0
48,llegada,JF010,J,F,851,0.0
48,salida,BI033,B,I,897,
48,salida,IJ049,I,J,900,
48,llegada,DI048,D,I,900,258.0
48,llegada,IJ049,I,J,915,0.0
48,salida,FH018,F,H,925,
48,salida,FC058,F,C,926,
48,llegada,FH018,F,H,933,0.0
48,cola_espera,FC058,,C,940,
48,salida,HI025,H,I,942,
48,cola_espera,BI033,,I,944,
48,salida,AG029,A,G,951,
48,salida,EJ014,E,J,976,
48,llegada,AG029,A,G,985,0.0
48,cola_espera,HI025,,I,985,
48,salida,AD053,A,D,1023,
48,llegada,EJ014,E,J,1027,0.0
48,salida,FA013,F,A,1031,
48,salida,AF011,A,F,1033,
48,salida,EB030,E,B,1073,
48,llegada,AD053,A,D,1073,0.0
48,llegada,FA013,F,A,1080,0.0
48,llegada,AF011,A,F,1082,0.0
48,salida,HD052,H,D,1090,
48,llegada,EB030,E,B,1096,0.0
48,salida,JC020,J,C,1118,
48,cola_espera,JC020,,C,1133,
48,cola_espera,HD052,,D,1154,
48,salida,DH006,D,H,1156,
48,llegada,HD052,H,D,1156,2.0
48,salida,DF023,D,F,1157,
48,salida,FJ028,F,J,1160,
48,llegada,FJ028,F,J,1187,0.0
48,salida,JI021,J,I,1199,
48,salida,IA024,I,A,1206,
48,llegada,BI033,B,I,1206,262.0
48,cola_espera,JI021,,I,1214,
48,salida,JG037,J,G,1216,
48,llegada,DH006,D,H,1220,0.0
48,llegada,DF023,D,F,1227,0.0
48,llegada,IA024,I,A,1246,0.0
48,salida,EF056,E,F,1273,
48,llegada,JG037,J,G,1279,0.0
48,llegada,EF056,E,F,1313,0.0
48,salida,CD039,C,D,1326,
48,llegada,FC058,F,C,1326,386.0
48,salida,CB040,C,B,1344,
48,llegada,JC020,J,C,1344,211.0
48,llegada,CB040,C,B,1378,0.0
48,llegada,CD039,C,D,1396,0.0
48,salida,JH003,J,H,1398,
48,llegada,JH003,J,H,1427,0.0
49,salida,GH054,G,H,14,
49,llegada,GH054,G,H,74,0.0
49,salida,BG019,B,G,84,
49,salida,BC017,B,C,86,
49,llegada,BG019,B,G,113,0.0
49,salida,DC043,D,C,118,
49,llegada,BC017,B,C,120,0.0
49,salida,AC045,A,C,157,
49,llegada,DC043,D,C,188,0.0
49,llegada,AC045,A,C,197,0.0
49,salida,AJ032,A,J,235,
49,salida,DH001,D,H,241,
49,llegada,AJ032,A,J,270,0.0
49,llegada,DH001,D,H,305,0.0
49,salida,CE025,C,E,317,
49,salida,HG028,H,G,343,
49,llegada,CE025,C,E,360,0.0
49,salida,JD035,J,D,401,
49,llegada,HG028,H,G,403,0.0
49,salida,HC012,H,C,413,
49,salida,FJ050,F,J,416,
49,llegada,HC012,H,C,428,0.0
49,llegada,FJ050,F,J,443,0.0
49,salida,EI049,E,I,450,
49,llegada,JD035,J,D,475,0.0
49,salida,FE044,F,E,492,
49,salida,FG034,F,G,499,
49,llegada,EI049,E,I,514,0.0
49,salida,CI038,C,I,516,
49,llegada,FE044,F,E,532,0.0
49,llegada,CI038,C,I,544,0.0
49,salida,EJ048,E,J,546,
49,llegada,FG034,F,G,565,0.0
49,salida,GB046,G,B,569,
49,salida,JA021,J,A,571,
49,llegada,EJ048,E,J,597,0.0
49,salida,GD007,G,D,598,
49,llegada,GB046,G,B,598,0.0
49,salida,BD031,B,D,605,
49,llegada,JA021,J,A,606,0.0
49,llegada,GD007,G,D,618,0.0
49,salida,GA022,G,A,622,
49,cola_espera,BD031,,D,644,
49,llegada,GA022,G,A,656,0.0
49,salida,CD053,C,D,659,
49,salida,BE055,B,E,669,
49,salida,ED023,E,D,673,
49,salida,FD039,F,D,683,
49,llegada,BE055,B,E,692,0.0
49,salida,FC041,F,C,705,
49,cola_espera,ED023,,D,705,
49,salida,JG009,J,G,707,
49,salida,DG013,D,G,715,
49,llegada,BD031,B,D,715,71.0
49,llegada,FC041,F,C,719,0.0
49,salida,HB008,H,B,722,
49,cola_espera,CD053,,D,729,
49,llegada,DG013,D,G,735,0.0
49,cola_espera,FD039,,D,753,
49,llegada,HB008,H,B,755,0.0
49,llegada,JG009,J,G,770,0.0
49,salida,BI042,B,I,776,
49,salida,FA000,F,A,779,
49,salida,AI002,A,I,788,
49,salida,EI047,E,I,816,
49,llegada,BI042,B,I,823,0.0
49,llegada,AI002,A,I,828,0.0
49,llegada,FA000,F,A,828,0.0
49,salida,HB024,H,B,829,
49,salida,FD052,F,D,830,
49,salida,BI006,B,I,857,
49,llegada,HB024,H,B,862,0.0
49,salida,GH014,G,H,875,
49,cola_espera,EI047,,I,880,
49,cola_espera,FD052,,D,900,
49,cola_espera,BI006,,I,904,
49,salida,AF056,A,F,920,
49,salida,AG026,A,G,933,
49,llegada,GH014,G,H,935,0.0
49,llegada,AG026,A,G,967,0.0
49,llegada,AF056,A,F,969,0.0
49,salida,FG051,F,G,975,
49,salida,EC004,E,C,992,
49,salida,BF020,B,F,1026,
49,salida,FA030,F,A,1034,
49,llegada,EC004,E,C,1035,0.0
49,llegada,FG051,F,G,1041,0.0
49,salida,BI016,B,I,1061,
49,llegada,BF020,B,F,1064,0.0
49,salida,BJ040,B,J,1081,
49,llegada,FA030,F,A,1083,0.0
49,salida,IG027,I,G,1086,
49,llegada,EI047,E,I,1086,206.0
49,cola_espera,BI016,,I,1108,
49,llegada,BJ040,B,J,1117,0.0
49,llegada,IG027,I,G,1158,0.0
49,salida,JB057,J,B,1166,
49,salida,JD015,J,D,1174,
49,salida,GC010,G,C,1175,
49,salida,ID059,I,D,1186,
49,llegada,BI006,B,I,1186,282.0
49,llegada,JB057,J,B,1202,0.0
49,salida,AJ003,A,J,1236,
49,cola_espera,GC010,,C,1237,
49,cola_espera,JD015,,D,1248,
49,salida,JE005,J,E,1258,
49,llegada,AJ003,A,J,1271,0.0
49,cola_espera,ID059,,D,1271,
49,salida,CE029,C,E,1273,
49,llegada,GC010,G,C,1273,36.0
49,salida,HG011,H,G,1275,
49,salida,CF036,C,F,1302,
49,salida,BF037,B,F,1305,
49,llegada,JE005,J,E,1309,0.0
49,salida,CI033,C,I,1315,
49,llegada,CF036,C,F,1316,0.0
49,llegada,CE029,C,E,1316,0.0
49,llegada,HG011,H,G,1335,0.0
49,salida,HA058,H,A,1342,
49,cola_espera,CI033,,I,1343,
49,llegada,BF037,B,F,1343,0.0
49,salida,JE018,J,E,1349,
49,llegada,HA058,H,A,1388,0.0
49,llegada,JE018,J,E,1400,0.0
50,salida,HG049,H,G,39,
50,salida,FI017,F,I,79,
50,llegada,HG049,H,G,99,0.0
50,llegada,FI017,F,I,120,0.0
50,salida,IB039,I,B,149,
50,salida,FE037,F,E,156,
50,salida,FH023,F,H,158,
50,salida,DC021,D,C,163,
50,llegada,FH023,F,H,166,0.0
