year,Aeropuerto_Origen,Aeropuerto_Destino,Pasajeros,Pasajeros_Km,Pasajeros2,Pasajeros_Km2,Textbox108,Textbox109,Textbox110,Textbox111
2024,TFS : Tenerife-Sur,IBZ : Ibiza,27,"57.755,01",598.320,"885.244.482,27",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,JCU : Ceuta,,,598.320,"885.244.482,27",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,LCG : Coruña (A),,,598.320,"885.244.482,27",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,LEI : Almería,56,"97.256,04",598.320,"885.244.482,27",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,LEN : León,,,598.320,"885.244.482,27",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,LPA : Gran Canaria,104.464,"22.136.465,71",598.320,"885.244.482,27",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,MAD : Madrid-Barajas,223.004,"427.165.831,77",598.320,"885.244.482,27",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,MAH : Menorca,1,"2.410,67",598.320,"885.244.482,27",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,MCV : Madrid-Cuatro Vientos,,,598.320,"885.244.482,27",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,MJV : Murcia,,,598.320,"885.244.482,27",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,MLN : Melilla,,,598.320,"885.244.482,27",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,ODB : Córdoba,,,598.320,"885.244.482,27",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,OVD : Asturias,7.551,"15.522.187,54",598.320,"885.244.482,27",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,PMI : Palma de Mallorca,61,"139.090,91",598.320,"885.244.482,27",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,PNA : Pamplona,,,598.320,"885.244.482,27",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,QSA : Sabadell,2,"4.708,25",598.320,"885.244.482,27",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,REU : Reus,1,"2.263,23",598.320,"885.244.482,27",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,RGS : Burgos,,,598.320,"885.244.482,27",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,RJL : Logroño,,,598.320,"885.244.482,27",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,RMU : Región de Murcia,,,598.320,"885.244.482,27",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,SBO : Son Bonet,,,598.320,"885.244.482,27",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,SCQ : Santiago,77.846,"147.037.160,90",598.320,"885.244.482,27",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,SDR : Santander,,,598.320,"885.244.482,27",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,SLM : Salamanca,,,598.320,"885.244.482,27",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,SPC : Palma (La),25.298,"6.438.810,27",598.320,"885.244.482,27",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,SVQ : Sevilla,32.687,"50.195.582,04",598.320,"885.244.482,27",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,TFN : Tenerife-Norte,0,"0,00",598.320,"885.244.482,27",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,TFS : Tenerife-Sur,,,598.320,"885.244.482,27",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,TOJ : Madrid-Torrejón,0,"0,00",598.320,"885.244.482,27",0,"0,00",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,VDE : Hierro (El),,,598.320,"885.244.482,27",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,VGO : Vigo,,,598.320,"885.244.482,27",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,VIT : Vitoria,,,598.320,"885.244.482,27",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,VLC : Valencia,23.967,"49.015.590,41",598.320,"885.244.482,27",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,VLL : Valladolid,,,598.320,"885.244.482,27",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,XRY : Jerez de la Frontera,2,"2.947,06",598.320,"885.244.482,27",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,TFS : Tenerife-Sur,ZAZ : Zaragoza,,,598.320,"885.244.482,27",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),ABC : Albacete,,,162.232,"45.681.365,58",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),ACE : Lanzarote,2,"1.064,40",162.232,"45.681.365,58",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),AEI : Algeciras,,,162.232,"45.681.365,58",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),AGP : Málaga,,,162.232,"45.681.365,58",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),ALC : Alicante,,,162.232,"45.681.365,58",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),BCN : Barcelona-El Prat,,,162.232,"45.681.365,58",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),BIO : Bilbao,,,162.232,"45.681.365,58",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),BJZ : Badajoz,,,162.232,"45.681.365,58",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),EAS : San Sebastián,,,162.232,"45.681.365,58",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),FUE : Fuerteventura,6,"2.957,11",162.232,"45.681.365,58",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),GMZ : Gomera (La),,,162.232,"45.681.365,58",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),GRO : Girona,,,162.232,"45.681.365,58",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),GRX : Granada,,,162.232,"45.681.365,58",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),HSK : Huesca,,,162.232,"45.681.365,58",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),IBZ : Ibiza,,,162.232,"45.681.365,58",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),JCU : Ceuta,,,162.232,"45.681.365,58",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),LCG : Coruña (A),,,162.232,"45.681.365,58",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),LEI : Almería,,,162.232,"45.681.365,58",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),LEN : León,,,162.232,"45.681.365,58",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),LPA : Gran Canaria,36.049,"12.289.530,92",162.232,"45.681.365,58",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),MAD : Madrid-Barajas,,,162.232,"45.681.365,58",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),MAH : Menorca,,,162.232,"45.681.365,58",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),MCV : Madrid-Cuatro Vientos,,,162.232,"45.681.365,58",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),MJV : Murcia,,,162.232,"45.681.365,58",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),MLN : Melilla,,,162.232,"45.681.365,58",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),ODB : Córdoba,,,162.232,"45.681.365,58",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),OVD : Asturias,,,162.232,"45.681.365,58",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),PMI : Palma de Mallorca,,,162.232,"45.681.365,58",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),PNA : Pamplona,,,162.232,"45.681.365,58",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),QSA : Sabadell,,,162.232,"45.681.365,58",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),REU : Reus,,,162.232,"45.681.365,58",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),RGS : Burgos,,,162.232,"45.681.365,58",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),RJL : Logroño,,,162.232,"45.681.365,58",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),RMU : Región de Murcia,,,162.232,"45.681.365,58",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),SBO : Son Bonet,,,162.232,"45.681.365,58",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),SCQ : Santiago,,,162.232,"45.681.365,58",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),SDR : Santander,,,162.232,"45.681.365,58",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),SLM : Salamanca,,,162.232,"45.681.365,58",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),SPC : Palma (La),9,"1.938,14",162.232,"45.681.365,58",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),SVQ : Sevilla,,,162.232,"45.681.365,58",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),TFN : Tenerife-Norte,126.163,"33.385.194,70",162.232,"45.681.365,58",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),TFS : Tenerife-Sur,3,"680,31",162.232,"45.681.365,58",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),TOJ : Madrid-Torrejón,,,162.232,"45.681.365,58",0,"0,00",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),VDE : Hierro (El),,,162.232,"45.681.365,58",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),VGO : Vigo,,,162.232,"45.681.365,58",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),VIT : Vitoria,,,162.232,"45.681.365,58",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),VLC : Valencia,,,162.232,"45.681.365,58",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),VLL : Valladolid,,,162.232,"45.681.365,58",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),XRY : Jerez de la Frontera,,,162.232,"45.681.365,58",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,VDE : Hierro (El),ZAZ : Zaragoza,,,162.232,"45.681.365,58",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,ABC : Albacete,,,512.739,"391.801.102,52",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,ACE : Lanzarote,1.018,"1.665.224,96",512.739,"391.801.102,52",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,AEI : Algeciras,,,512.739,"391.801.102,52",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,AGP : Málaga,46,"37.055,48",512.739,"391.801.102,52",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,ALC : Alicante,1.046,"1.021.587,01",512.739,"391.801.102,52",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,BCN : Barcelona-El Prat,103.639,"102.313.164,56",512.739,"391.801.102,52",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,BIO : Bilbao,2.336,"1.343.843,91",512.739,"391.801.102,52",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,BJZ : Badajoz,2,"990,84",512.739,"391.801.102,52",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,EAS : San Sebastián,2,"1.329,75",512.739,"391.801.102,52",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,FUE : Fuerteventura,6,"10.140,10",512.739,"391.801.102,52",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,GMZ : Gomera (La),,,512.739,"391.801.102,52",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,GRO : Girona,100,"103.478,31",512.739,"391.801.102,52",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,GRX : Granada,3,"2.409,78",512.739,"391.801.102,52",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,HSK : Huesca,3,"2.343,00",512.739,"391.801.102,52",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,IBZ : Ibiza,957,"970.948,62",512.739,"391.801.102,52",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,JCU : Ceuta,,,512.739,"391.801.102,52",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,LCG : Coruña (A),,,512.739,"391.801.102,52",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,LEI : Almería,45,"40.180,77",512.739,"391.801.102,52",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,LEN : León,2,"683,67",512.739,"391.801.102,52",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,LPA : Gran Canaria,22.725,"40.812.531,71",512.739,"391.801.102,52",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,MAD : Madrid-Barajas,347.063,"193.985.854,88",512.739,"391.801.102,52",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,MAH : Menorca,1.145,"1.377.896,98",512.739,"391.801.102,52",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,MCV : Madrid-Cuatro Vientos,8,"4.379,95",512.739,"391.801.102,52",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,MJV : Murcia,,,512.739,"391.801.102,52",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,MLN : Melilla,,,512.739,"391.801.102,52",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,ODB : Córdoba,3,"2.029,29",512.739,"391.801.102,52",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,OVD : Asturias,5,"1.795,35",512.739,"391.801.102,52",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,PMI : Palma de Mallorca,8.297,"9.065.809,82",512.739,"391.801.102,52",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,PNA : Pamplona,140,"93.746,81",512.739,"391.801.102,52",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,QSA : Sabadell,,,512.739,"391.801.102,52",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,REU : Reus,,,512.739,"391.801.102,52",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,RGS : Burgos,,,512.739,"391.801.102,52",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,RJL : Logroño,,,512.739,"391.801.102,52",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,RMU : Región de Murcia,6,"5.405,83",512.739,"391.801.102,52",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,SBO : Son Bonet,,,512.739,"391.801.102,52",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,SCQ : Santiago,,,512.739,"391.801.102,52",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,SDR : Santander,650,"330.732,13",512.739,"391.801.102,52",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,SLM : Salamanca,48,"18.700,21",512.739,"391.801.102,52",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,SPC : Palma (La),,,512.739,"391.801.102,52",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,SVQ : Sevilla,241,"162.652,31",512.739,"391.801.102,52",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,TFN : Tenerife-Norte,20.397,"36.113.356,00",512.739,"391.801.102,52",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,TFS : Tenerife-Sur,,,512.739,"391.801.102,52",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,TOJ : Madrid-Torrejón,,,512.739,"391.801.102,52",0,"0,00",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,VDE : Hierro (El),,,512.739,"391.801.102,52",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,VGO : Vigo,,,512.739,"391.801.102,52",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,VIT : Vitoria,91,"53.432,13",512.739,"391.801.102,52",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,VLC : Valencia,2.586,"2.179.299,92",512.739,"391.801.102,52",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,VLL : Valladolid,47,"19.903,12",512.739,"391.801.102,52",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,XRY : Jerez de la Frontera,46,"34.067,08",512.739,"391.801.102,52",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,VGO : Vigo,ZAZ : Zaragoza,36,"26.128,22",512.739,"391.801.102,52",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,ABC : Albacete,2,"1.067,40",84.599,"60.684.091,87",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,ACE : Lanzarote,,,84.599,"60.684.091,87",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,AEI : Algeciras,,,84.599,"60.684.091,87",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,AGP : Málaga,15.109,"12.081.933,17",84.599,"60.684.091,87",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,ALC : Alicante,26.250,"17.288.429,02",84.599,"60.684.091,87",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,BCN : Barcelona-El Prat,469,"245.243,76",84.599,"60.684.091,87",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,BIO : Bilbao,,,84.599,"60.684.091,87",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,BJZ : Badajoz,,,84.599,"60.684.091,87",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,EAS : San Sebastián,,,84.599,"60.684.091,87",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,FUE : Fuerteventura,,,84.599,"60.684.091,87",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,GMZ : Gomera (La),,,84.599,"60.684.091,87",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,GRO : Girona,136,"75.169,99",84.599,"60.684.091,87",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,GRX : Granada,103,"75.747,93",84.599,"60.684.091,87",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,HSK : Huesca,,,84.599,"60.684.091,87",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,IBZ : Ibiza,,,84.599,"60.684.091,87",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,JCU : Ceuta,,,84.599,"60.684.091,87",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,LCG : Coruña (A),3,"1.686,54",84.599,"60.684.091,87",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,LEI : Almería,103,"78.680,34",84.599,"60.684.091,87",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,LEN : León,2,"680,67",84.599,"60.684.091,87",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,LPA : Gran Canaria,102,"215.063,60",84.599,"60.684.091,87",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,MAD : Madrid-Barajas,612,"226.529,51",84.599,"60.684.091,87",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,MAH : Menorca,437,"332.151,00",84.599,"60.684.091,87",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,MCV : Madrid-Cuatro Vientos,,,84.599,"60.684.091,87",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,MJV : Murcia,,,84.599,"60.684.091,87",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,MLN : Melilla,,,84.599,"60.684.091,87",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,ODB : Córdoba,,,84.599,"60.684.091,87",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,OVD : Asturias,9,"3.237,69",84.599,"60.684.091,87",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,PMI : Palma de Mallorca,14.423,"9.756.442,01",84.599,"60.684.091,87",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,PNA : Pamplona,,,84.599,"60.684.091,87",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,QSA : Sabadell,,,84.599,"60.684.091,87",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,REU : Reus,,,84.599,"60.684.091,87",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,RGS : Burgos,,,84.599,"60.684.091,87",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,RJL : Logroño,,,84.599,"60.684.091,87",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,RMU : Región de Murcia,2,"1.351,70",84.599,"60.684.091,87",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,SBO : Son Bonet,,,84.599,"60.684.091,87",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,SCQ : Santiago,58,"33.307,06",84.599,"60.684.091,87",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,SDR : Santander,,,84.599,"60.684.091,87",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,SLM : Salamanca,,,84.599,"60.684.091,87",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,SPC : Palma (La),,,84.599,"60.684.091,87",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,SVQ : Sevilla,25.911,"19.602.141,20",84.599,"60.684.091,87",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,VIT : Vitoria,TFN : Tenerife-Norte,124,"261.112,13",84.599,"60.684.091,87",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
